WARD_NO,date,Temperature_Mean
95,1/1/2002,296.9327087
96,1/1/2002,296.9327087
100,1/1/2002,296.9327087
101,1/1/2002,296.9327087
107,1/1/2002,296.9327087
108,1/1/2002,296.9327087
97,1/1/2002,296.9327087
98,1/1/2002,296.9327087
99,1/1/2002,296.9327087
103,1/1/2002,296.9327087
104,1/1/2002,296.9327087
105,1/1/2002,296.9327087
106,1/1/2002,296.9327087
125,1/1/2002,296.9327087
126,1/1/2002,296.9327087
127,1/1/2002,296.9327087
128,1/1/2002,296.9327087
131,1/1/2002,296.9327087
122,1/1/2002,296.9327087
123,1/1/2002,296.9327087
124,1/1/2002,296.9327087
132,1/1/2002,296.9327087
133,1/1/2002,296.9327087
134,1/1/2002,296.9327087
157,1/1/2002,296.9327087
158,1/1/2002,296.9327087
135,1/1/2002,296.9327087
136,1/1/2002,296.9327087
137,1/1/2002,296.9327087
138,1/1/2002,296.9327087
139,1/1/2002,296.9327087
140,1/1/2002,296.9327087
141,1/1/2002,296.9327087
118,1/1/2002,296.9327087
119,1/1/2002,296.9327087
142,1/1/2002,296.9327087
143,1/1/2002,296.9327087
144,1/1/2002,296.9327087
145,1/1/2002,296.9327087
153,1/1/2002,296.9327087
155,1/1/2002,296.9327087
156,1/1/2002,296.9327087
154,1/1/2002,296.9327087
162,1/1/2002,296.9327087
163,1/1/2002,296.9327087
164,1/1/2002,296.9327087
161,1/1/2002,296.9327087
165,1/1/2002,296.9327087
166,1/1/2002,296.9327087
167,1/1/2002,296.9327087
180,1/1/2002,296.9327087
181,1/1/2002,296.9327087
182,1/1/2002,296.9327087
146,1/1/2002,296.9327087
147,1/1/2002,296.9327087
148,1/1/2002,296.9327087
151,1/1/2002,296.9327087
152,1/1/2002,296.9327087
178,1/1/2002,296.9327087
173,1/1/2002,296.9327087
176,1/1/2002,296.9327087
2,4/1/2002,299.2666626
3,4/1/2002,299.2666626
4,4/1/2002,299.2666626
51,4/1/2002,299.2667052
53,4/1/2002,299.2666678
54,4/1/2002,299.2690347
55,4/1/2002,299.2670287
56,4/1/2002,299.2676654
81,4/1/2002,299.2677002
87,4/1/2002,299.2677002
10,4/1/2002,299.2666626
11,4/1/2002,299.2666626
5,4/1/2002,299.2666626
6,4/1/2002,299.2666626
7,4/1/2002,299.2666626
8,4/1/2002,299.2666626
9,4/1/2002,299.2666626
130,4/1/2002,299.3928175
159,4/1/2002,299.3928223
40,4/1/2002,299.4298594
72,4/1/2002,299.3936114
16,4/1/2002,299.2666626
160,4/1/2002,299.2677002
17,4/1/2002,299.2666626
37,4/1/2002,299.2666626
38,4/1/2002,299.2666626
42,4/1/2002,299.2666626
69,4/1/2002,299.2666634
73,4/1/2002,299.2676582
12,4/1/2002,299.2674836
13,4/1/2002,299.2666626
14,4/1/2002,299.3535953
15,4/1/2002,299.2666626
39,4/1/2002,299.3044838
41,4/1/2002,299.2903401
70,4/1/2002,299.2667687
71,4/1/2002,299.3236607
102,4/1/2002,299.2677002
43,4/1/2002,299.2666626
44,4/1/2002,299.2666626
67,4/1/2002,299.2668349
68,4/1/2002,299.2666626
74,4/1/2002,299.2677002
75,4/1/2002,299.2671908
35,4/1/2002,299.2667352
36,4/1/2002,299.2666626
45,4/1/2002,299.2666626
64,4/1/2002,299.2669263
65,4/1/2002,299.2669072
66,4/1/2002,299.2666626
76,4/1/2002,299.26752
18,4/1/2002,299.2666626
19,4/1/2002,299.2666626
20,4/1/2002,299.2666626
21,4/1/2002,299.2666626
22,4/1/2002,299.2666626
33,4/1/2002,299.2666626
34,4/1/2002,299.2666626
46,4/1/2002,299.2666626
31,4/1/2002,299.2666626
32,4/1/2002,299.2666626
47,4/1/2002,299.2666626
48,4/1/2002,299.2666626
60,4/1/2002,299.2666626
61,4/1/2002,299.2667373
78,4/1/2002,299.2675829
23,4/1/2002,299.2666626
168,4/1/2002,299.2677002
169,4/1/2002,299.2677002
179,4/1/2002,299.2677002
149,4/1/2002,299.2650115
150,4/1/2002,299.2677002
82,4/1/2002,299.2677002
83,4/1/2002,299.2650471
84,4/1/2002,299.2625889
85,4/1/2002,299.2677002
174,4/1/2002,299.2677002
175,4/1/2002,299.2677002
186,4/1/2002,299.2677002
187,4/1/2002,299.2677002
188,4/1/2002,299.2677002
189,4/1/2002,299.2677002
190,4/1/2002,299.2677002
191,4/1/2002,299.2677002
193,4/1/2002,299.2677002
184,4/1/2002,299.2677002
185,4/1/2002,299.2677002
192,4/1/2002,299.2677002
194,4/1/2002,299.2677002
195,4/1/2002,299.2677002
196,4/1/2002,299.2677002
1,4/1/2002,299.2666626
52,4/1/2002,299.2666626
129,4/1/2002,299.3136652
170,4/1/2002,299.2677002
171,4/1/2002,299.2677002
183,4/1/2002,299.2677002
197,4/1/2002,299.2677002
177,4/1/2002,299.2677002
172,4/1/2002,299.2677002
26,4/1/2002,299.2666626
25,4/1/2002,299.2666626
86,4/1/2002,299.2677002
198,4/1/2002,299.3241396
24,4/1/2002,299.2666626
27,4/1/2002,299.2666626
28,4/1/2002,299.2666626
29,4/1/2002,299.2666626
30,4/1/2002,299.2666626
49,4/1/2002,299.2666626
59,4/1/2002,299.2672041
113,4/1/2002,299.2677002
50,4/1/2002,299.2672029
57,4/1/2002,299.2677002
58,4/1/2002,299.2677002
79,4/1/2002,299.2677002
80,4/1/2002,299.2677002
88,4/1/2002,299.2677002
110,4/1/2002,299.2677002
62,4/1/2002,299.2666626
63,4/1/2002,299.2675265
90,4/1/2002,299.2677002
91,4/1/2002,299.2677002
92,4/1/2002,299.2677002
93,4/1/2002,299.2677002
111,4/1/2002,299.2677002
112,4/1/2002,299.2677002
114,4/1/2002,299.2677002
115,4/1/2002,299.2677002
116,4/1/2002,299.2677002
117,4/1/2002,299.2677002
89,4/1/2002,299.2677002
109,4/1/2002,299.2677002
120,4/1/2002,299.2677002
121,4/1/2002,299.2677002
77,4/1/2002,299.2676119
94,4/1/2002,299.2677002
95,4/1/2002,299.2677002
96,4/1/2002,299.2677002
100,4/1/2002,299.2677002
101,4/1/2002,299.2677002
107,4/1/2002,299.2677002
108,4/1/2002,299.2677002
97,4/1/2002,299.2677002
98,4/1/2002,299.2677002
99,4/1/2002,299.2677002
103,4/1/2002,299.2677002
104,4/1/2002,299.2677002
105,4/1/2002,299.2677002
106,4/1/2002,299.2677002
125,4/1/2002,299.2677002
126,4/1/2002,299.2677002
127,4/1/2002,299.2677002
128,4/1/2002,299.2677002
131,4/1/2002,299.2677002
122,4/1/2002,299.2677002
123,4/1/2002,299.2677002
124,4/1/2002,299.2677002
132,4/1/2002,299.2677002
133,4/1/2002,299.2677002
134,4/1/2002,299.2677002
157,4/1/2002,299.2677002
158,4/1/2002,299.2677002
135,4/1/2002,299.2677002
136,4/1/2002,299.2677002
137,4/1/2002,299.2677002
138,4/1/2002,299.2677002
139,4/1/2002,299.2677002
140,4/1/2002,299.2677002
141,4/1/2002,299.2677002
118,4/1/2002,299.2677002
119,4/1/2002,299.2677002
142,4/1/2002,299.2677002
143,4/1/2002,299.2677002
144,4/1/2002,299.2677002
145,4/1/2002,299.2677002
153,4/1/2002,299.2677002
155,4/1/2002,299.2677002
156,4/1/2002,299.2677002
154,4/1/2002,299.2677002
162,4/1/2002,299.2677002
163,4/1/2002,299.2677002
164,4/1/2002,299.2677002
161,4/1/2002,299.2677002
165,4/1/2002,299.2677002
166,4/1/2002,299.2677002
167,4/1/2002,299.2677002
180,4/1/2002,299.2677002
181,4/1/2002,299.2677002
182,4/1/2002,299.2677002
146,4/1/2002,299.2677002
147,4/1/2002,299.2677002
148,4/1/2002,299.2677002
151,4/1/2002,299.2677002
152,4/1/2002,299.2677002
178,4/1/2002,299.2677002
173,4/1/2002,299.2677002
176,4/1/2002,299.2677002
2,7/1/2002,296.3720703
3,7/1/2002,296.3720703
4,7/1/2002,296.3720703
51,7/1/2002,296.3791859
53,7/1/2002,296.3729434
54,7/1/2002,296.4170582
55,7/1/2002,296.4331526
56,7/1/2002,296.5393923
81,7/1/2002,296.5451965
87,7/1/2002,296.5451965
10,7/1/2002,296.3720703
11,7/1/2002,296.3720703
5,7/1/2002,296.3720703
6,7/1/2002,296.3720703
7,7/1/2002,296.3720703
8,7/1/2002,296.3720703
9,7/1/2002,296.3720703
130,7/1/2002,296.794302
159,7/1/2002,296.7943115
40,7/1/2002,296.6798593
72,7/1/2002,296.7908892
16,7/1/2002,296.3720703
160,7/1/2002,296.5451965
17,7/1/2002,296.3720703
37,7/1/2002,296.3720703
38,7/1/2002,296.3720703
42,7/1/2002,296.3720703
69,7/1/2002,296.3722052
73,7/1/2002,296.5381837
12,7/1/2002,296.3734676
13,7/1/2002,296.3720703
14,7/1/2002,296.5200265
15,7/1/2002,296.3720703
39,7/1/2002,296.4364407
41,7/1/2002,296.4123686
70,7/1/2002,296.3897744
71,7/1/2002,296.5315139
102,7/1/2002,296.5451965
43,7/1/2002,296.3720703
44,7/1/2002,296.3720703
67,7/1/2002,296.400818
68,7/1/2002,296.3720703
74,7/1/2002,296.5451965
75,7/1/2002,296.4601959
35,7/1/2002,296.3841783
36,7/1/2002,296.3720703
45,7/1/2002,296.3720703
64,7/1/2002,296.416075
65,7/1/2002,296.4128749
66,7/1/2002,296.3720703
76,7/1/2002,296.5151227
18,7/1/2002,296.3720703
19,7/1/2002,296.3720703
20,7/1/2002,296.3720703
21,7/1/2002,296.3720703
22,7/1/2002,296.3720703
33,7/1/2002,296.3720703
34,7/1/2002,296.3720703
46,7/1/2002,296.3720703
31,7/1/2002,296.3720703
32,7/1/2002,296.3720703
47,7/1/2002,296.3720703
48,7/1/2002,296.3720703
60,7/1/2002,296.3720703
61,7/1/2002,296.3845359
78,7/1/2002,296.5256204
23,7/1/2002,296.3720703
168,7/1/2002,296.5451965
169,7/1/2002,296.5451965
179,7/1/2002,296.5451965
149,7/1/2002,296.5608547
150,7/1/2002,296.5451965
82,7/1/2002,296.5451965
83,7/1/2002,296.5704617
84,7/1/2002,296.5749632
85,7/1/2002,296.5451965
174,7/1/2002,296.5451965
175,7/1/2002,296.5451965
186,7/1/2002,296.5451965
187,7/1/2002,296.5451965
188,7/1/2002,296.5451965
189,7/1/2002,296.5451965
190,7/1/2002,296.5451965
191,7/1/2002,296.5451965
193,7/1/2002,296.5451965
184,7/1/2002,296.5451965
185,7/1/2002,296.5451965
192,7/1/2002,296.5451965
194,7/1/2002,296.5451965
195,7/1/2002,296.5451965
196,7/1/2002,296.5451965
1,7/1/2002,296.3720703
52,7/1/2002,296.3720703
129,7/1/2002,296.6367118
170,7/1/2002,296.5451965
171,7/1/2002,296.5451965
183,7/1/2002,296.5451965
197,7/1/2002,296.5451965
177,7/1/2002,296.5451965
172,7/1/2002,296.5451965
26,7/1/2002,296.3720703
25,7/1/2002,296.3720703
86,7/1/2002,296.5451965
198,7/1/2002,296.6575659
24,7/1/2002,296.3720703
27,7/1/2002,296.3720703
28,7/1/2002,296.3720703
29,7/1/2002,296.3720703
30,7/1/2002,296.3720703
49,7/1/2002,296.3720703
59,7/1/2002,296.4624289
113,7/1/2002,296.5451965
50,7/1/2002,296.4622169
57,7/1/2002,296.5451965
58,7/1/2002,296.5451965
79,7/1/2002,296.5451965
80,7/1/2002,296.5451965
88,7/1/2002,296.5451965
110,7/1/2002,296.5451965
62,7/1/2002,296.3720703
63,7/1/2002,296.5162161
90,7/1/2002,296.5451965
91,7/1/2002,296.5451965
92,7/1/2002,296.5451965
93,7/1/2002,296.5451965
111,7/1/2002,296.5451965
112,7/1/2002,296.5451965
114,7/1/2002,296.5451965
115,7/1/2002,296.5451965
116,7/1/2002,296.5451965
117,7/1/2002,296.5451965
89,7/1/2002,296.5451965
109,7/1/2002,296.5451965
120,7/1/2002,296.5451965
121,7/1/2002,296.5451965
77,7/1/2002,296.530468
94,7/1/2002,296.5451965
95,7/1/2002,296.5451965
96,7/1/2002,296.5451965
100,7/1/2002,296.5451965
101,7/1/2002,296.5451965
107,7/1/2002,296.5451965
108,7/1/2002,296.5451965
97,7/1/2002,296.5451965
98,7/1/2002,296.5451965
99,7/1/2002,296.5451965
103,7/1/2002,296.5451965
104,7/1/2002,296.5451965
105,7/1/2002,296.5451965
106,7/1/2002,296.5451965
125,7/1/2002,296.5451965
126,7/1/2002,296.5451965
127,7/1/2002,296.5451965
128,7/1/2002,296.5451965
131,7/1/2002,296.5451965
122,7/1/2002,296.5451965
123,7/1/2002,296.5451965
124,7/1/2002,296.5451965
132,7/1/2002,296.5451965
133,7/1/2002,296.5451965
134,7/1/2002,296.5451965
157,7/1/2002,296.5451965
158,7/1/2002,296.5451965
135,7/1/2002,296.5451965
136,7/1/2002,296.5451965
137,7/1/2002,296.5451965
138,7/1/2002,296.5451965
139,7/1/2002,296.5451965
140,7/1/2002,296.5451965
141,7/1/2002,296.5451965
118,7/1/2002,296.5451965
119,7/1/2002,296.5451965
142,7/1/2002,296.5451965
143,7/1/2002,296.5451965
144,7/1/2002,296.5451965
145,7/1/2002,296.5451965
153,7/1/2002,296.5451965
155,7/1/2002,296.5451965
156,7/1/2002,296.5451965
154,7/1/2002,296.5451965
162,7/1/2002,296.5451965
163,7/1/2002,296.5451965
164,7/1/2002,296.5451965
161,7/1/2002,296.5451965
165,7/1/2002,296.5451965
166,7/1/2002,296.5451965
167,7/1/2002,296.5451965
180,7/1/2002,296.5451965
181,7/1/2002,296.5451965
182,7/1/2002,296.5451965
146,7/1/2002,296.5451965
147,7/1/2002,296.5451965
148,7/1/2002,296.5451965
151,7/1/2002,296.5451965
152,7/1/2002,296.5451965
178,7/1/2002,296.5451965
173,7/1/2002,296.5451965
176,7/1/2002,296.5451965
2,10/1/2002,294.6106873
3,10/1/2002,294.6106873
4,10/1/2002,294.6106873
51,10/1/2002,294.6251906
53,10/1/2002,294.6124667
54,10/1/2002,294.6766238
55,10/1/2002,294.7351883
56,10/1/2002,294.9517316
81,10/1/2002,294.963562
87,10/1/2002,294.963562
10,10/1/2002,294.6106873
11,10/1/2002,294.6106873
5,10/1/2002,294.6106873
6,10/1/2002,294.6106873
7,10/1/2002,294.6106873
8,10/1/2002,294.6106873
9,10/1/2002,294.6106873
130,10/1/2002,295.3947284
159,10/1/2002,295.3947449
40,10/1/2002,295.1215211
72,10/1/2002,295.386828
16,10/1/2002,294.6106873
160,10/1/2002,294.963562
17,10/1/2002,294.6106873
37,10/1/2002,294.6106873
38,10/1/2002,294.6106873
42,10/1/2002,294.6106873
69,10/1/2002,294.6109622
73,10/1/2002,294.949268
12,10/1/2002,294.6129381
13,10/1/2002,294.6106873
14,10/1/2002,294.8490203
15,10/1/2002,294.6106873
39,10/1/2002,294.7143772
41,10/1/2002,294.6756012
70,10/1/2002,294.6467727
71,10/1/2002,294.8950439
102,10/1/2002,294.963562
43,10/1/2002,294.6106873
44,10/1/2002,294.6106873
67,10/1/2002,294.6692822
68,10/1/2002,294.6106873
74,10/1/2002,294.963562
75,10/1/2002,294.7903093
35,10/1/2002,294.6353663
36,10/1/2002,294.6106873
45,10/1/2002,294.6106873
64,10/1/2002,294.7003799
65,10/1/2002,294.6938573
66,10/1/2002,294.6106873
76,10/1/2002,294.9022639
18,10/1/2002,294.6106873
19,10/1/2002,294.6106873
20,10/1/2002,294.6106873
21,10/1/2002,294.6106873
22,10/1/2002,294.6106873
33,10/1/2002,294.6106873
34,10/1/2002,294.6106873
46,10/1/2002,294.6106873
31,10/1/2002,294.6106873
32,10/1/2002,294.6106873
47,10/1/2002,294.6106873
48,10/1/2002,294.6106873
60,10/1/2002,294.6106873
61,10/1/2002,294.6360952
78,10/1/2002,294.923661
23,10/1/2002,294.6106873
168,10/1/2002,294.963562
169,10/1/2002,294.963562
179,10/1/2002,294.963562
149,10/1/2002,294.8878115
150,10/1/2002,294.963562
82,10/1/2002,294.963562
83,10/1/2002,294.6965857
84,10/1/2002,294.8195576
85,10/1/2002,294.963562
174,10/1/2002,294.963562
175,10/1/2002,294.963562
186,10/1/2002,294.963562
187,10/1/2002,294.963562
188,10/1/2002,294.963562
189,10/1/2002,294.963562
190,10/1/2002,294.963562
191,10/1/2002,294.963562
193,10/1/2002,294.963562
184,10/1/2002,294.963562
185,10/1/2002,294.963562
192,10/1/2002,294.963562
194,10/1/2002,294.963562
195,10/1/2002,294.963562
196,10/1/2002,294.963562
1,10/1/2002,294.6106873
52,10/1/2002,294.6106873
129,10/1/2002,295.1219621
170,10/1/2002,294.963562
171,10/1/2002,294.963562
183,10/1/2002,294.963562
197,10/1/2002,294.963562
177,10/1/2002,294.963562
172,10/1/2002,294.963562
26,10/1/2002,294.6106873
25,10/1/2002,294.6106873
86,10/1/2002,294.963562
198,10/1/2002,295.1580576
24,10/1/2002,294.6106873
27,10/1/2002,294.6106873
28,10/1/2002,294.6106873
29,10/1/2002,294.6106873
30,10/1/2002,294.6106873
49,10/1/2002,294.6106873
59,10/1/2002,294.7948608
113,10/1/2002,294.963562
50,10/1/2002,294.7944286
57,10/1/2002,294.963562
58,10/1/2002,294.963562
79,10/1/2002,294.963562
80,10/1/2002,294.963562
88,10/1/2002,294.963562
110,10/1/2002,294.963562
62,10/1/2002,294.6106873
63,10/1/2002,294.9044926
90,10/1/2002,294.963562
91,10/1/2002,294.963562
92,10/1/2002,294.963562
93,10/1/2002,294.963562
111,10/1/2002,294.963562
112,10/1/2002,294.963562
114,10/1/2002,294.963562
115,10/1/2002,294.963562
116,10/1/2002,294.963562
117,10/1/2002,294.963562
89,10/1/2002,294.963562
109,10/1/2002,294.963562
120,10/1/2002,294.963562
121,10/1/2002,294.963562
77,10/1/2002,294.9335416
94,10/1/2002,294.963562
95,10/1/2002,294.963562
96,10/1/2002,294.963562
100,10/1/2002,294.963562
101,10/1/2002,294.963562
107,10/1/2002,294.963562
108,10/1/2002,294.963562
97,10/1/2002,294.963562
98,10/1/2002,294.963562
99,10/1/2002,294.963562
103,10/1/2002,294.963562
104,10/1/2002,294.963562
105,10/1/2002,294.963562
106,10/1/2002,294.963562
125,10/1/2002,294.963562
126,10/1/2002,294.963562
127,10/1/2002,294.963562
128,10/1/2002,294.963562
131,10/1/2002,294.963562
122,10/1/2002,294.963562
123,10/1/2002,294.963562
124,10/1/2002,294.963562
132,10/1/2002,294.963562
133,10/1/2002,294.963562
134,10/1/2002,294.963562
157,10/1/2002,294.963562
158,10/1/2002,294.963562
135,10/1/2002,294.963562
136,10/1/2002,294.963562
137,10/1/2002,294.963562
138,10/1/2002,294.963562
139,10/1/2002,294.963562
140,10/1/2002,294.963562
141,10/1/2002,294.963562
118,10/1/2002,294.963562
119,10/1/2002,294.963562
142,10/1/2002,294.963562
143,10/1/2002,294.963562
144,10/1/2002,294.963562
145,10/1/2002,294.963562
153,10/1/2002,294.963562
155,10/1/2002,294.963562
156,10/1/2002,294.963562
154,10/1/2002,294.963562
162,10/1/2002,294.963562
163,10/1/2002,294.963562
164,10/1/2002,294.963562
161,10/1/2002,294.963562
165,10/1/2002,294.963562
166,10/1/2002,294.963562
167,10/1/2002,294.963562
180,10/1/2002,294.963562
181,10/1/2002,294.963562
182,10/1/2002,294.963562
146,10/1/2002,294.963562
147,10/1/2002,294.963562
148,10/1/2002,294.963562
151,10/1/2002,294.963562
152,10/1/2002,294.963562
178,10/1/2002,294.963562
173,10/1/2002,294.963562
176,10/1/2002,294.963562
2,1/1/2003,297.1538696
3,1/1/2003,297.1538696
4,1/1/2003,297.1538696
51,1/1/2003,297.1606553
53,1/1/2003,297.1547022
54,1/1/2003,297.1706754
55,1/1/2003,297.2121201
56,1/1/2003,297.3134346
81,1/1/2003,297.3189697
87,1/1/2003,297.3189697
10,1/1/2003,297.1538696
11,1/1/2003,297.1538696
5,1/1/2003,297.1538696
6,1/1/2003,297.1538696
7,1/1/2003,297.1538696
8,1/1/2003,297.1538696
9,1/1/2003,297.1538696
130,1/1/2003,297.7581009
159,1/1/2003,297.7581177
40,1/1/2003,297.641238
72,1/1/2003,297.7543369
16,1/1/2003,297.1538696
160,1/1/2003,297.3189697
17,1/1/2003,297.1538696
37,1/1/2003,297.1538696
38,1/1/2003,297.1538696
42,1/1/2003,297.1538696
69,1/1/2003,297.1539983
73,1/1/2003,297.312282
12,1/1/2003,297.1561349
13,1/1/2003,297.1538696
14,1/1/2003,297.3937369
15,1/1/2003,297.1538696
39,1/1/2003,297.2582271
41,1/1/2003,297.2192014
70,1/1/2003,297.170753
71,1/1/2003,297.3725852
102,1/1/2003,297.3189697
43,1/1/2003,297.1538696
44,1/1/2003,297.1538696
67,1/1/2003,297.1812846
68,1/1/2003,297.1538696
74,1/1/2003,297.3189697
75,1/1/2003,297.2379097
35,1/1/2003,297.1654163
36,1/1/2003,297.1538696
45,1/1/2003,297.1538696
64,1/1/2003,297.1958343
65,1/1/2003,297.1927825
66,1/1/2003,297.1538696
76,1/1/2003,297.2902901
18,1/1/2003,297.1538696
19,1/1/2003,297.1538696
20,1/1/2003,297.1538696
21,1/1/2003,297.1538696
22,1/1/2003,297.1538696
33,1/1/2003,297.1538696
34,1/1/2003,297.1538696
46,1/1/2003,297.1538696
31,1/1/2003,297.1538696
32,1/1/2003,297.1538696
47,1/1/2003,297.1538696
48,1/1/2003,297.1538696
60,1/1/2003,297.1538696
61,1/1/2003,297.1657573
78,1/1/2003,297.3003012
23,1/1/2003,297.1538696
168,1/1/2003,297.3189697
169,1/1/2003,297.3189697
179,1/1/2003,297.3189697
149,1/1/2003,297.2135799
150,1/1/2003,297.3189697
82,1/1/2003,297.3189697
83,1/1/2003,296.9924296
84,1/1/2003,297.1186199
85,1/1/2003,297.3189697
174,1/1/2003,297.3189697
175,1/1/2003,297.3189697
186,1/1/2003,297.3189697
187,1/1/2003,297.3189697
188,1/1/2003,297.3189697
189,1/1/2003,297.3189697
190,1/1/2003,297.3189697
191,1/1/2003,297.3189697
193,1/1/2003,297.3189697
184,1/1/2003,297.3189697
185,1/1/2003,297.3189697
192,1/1/2003,297.3189697
194,1/1/2003,297.3189697
195,1/1/2003,297.3189697
196,1/1/2003,297.3189697
1,1/1/2003,297.1538696
52,1/1/2003,297.1538696
129,1/1/2003,297.4802958
170,1/1/2003,297.3189697
171,1/1/2003,297.3189697
183,1/1/2003,297.3189697
197,1/1/2003,297.3189697
177,1/1/2003,297.3189697
172,1/1/2003,297.3189697
26,1/1/2003,297.1538696
25,1/1/2003,297.1538696
86,1/1/2003,297.3189697
198,1/1/2003,297.5170581
24,1/1/2003,297.1538696
27,1/1/2003,297.1538696
28,1/1/2003,297.1538696
29,1/1/2003,297.1538696
30,1/1/2003,297.1538696
49,1/1/2003,297.1538696
59,1/1/2003,297.2400392
113,1/1/2003,297.3189697
50,1/1/2003,297.239837
57,1/1/2003,297.3189697
58,1/1/2003,297.3189697
79,1/1/2003,297.3189697
80,1/1/2003,297.3189697
88,1/1/2003,297.3189697
110,1/1/2003,297.3189697
62,1/1/2003,297.1538696
63,1/1/2003,297.2913328
90,1/1/2003,297.3189697
91,1/1/2003,297.3189697
92,1/1/2003,297.3189697
93,1/1/2003,297.3189697
111,1/1/2003,297.3189697
112,1/1/2003,297.3189697
114,1/1/2003,297.3189697
115,1/1/2003,297.3189697
116,1/1/2003,297.3189697
117,1/1/2003,297.3189697
89,1/1/2003,297.3189697
109,1/1/2003,297.3189697
120,1/1/2003,297.3189697
121,1/1/2003,297.3189697
77,1/1/2003,297.304924
94,1/1/2003,297.3189697
95,1/1/2003,297.3189697
96,1/1/2003,297.3189697
100,1/1/2003,297.3189697
101,1/1/2003,297.3189697
107,1/1/2003,297.3189697
108,1/1/2003,297.3189697
97,1/1/2003,297.3189697
98,1/1/2003,297.3189697
99,1/1/2003,297.3189697
103,1/1/2003,297.3189697
104,1/1/2003,297.3189697
105,1/1/2003,297.3189697
106,1/1/2003,297.3189697
125,1/1/2003,297.3189697
126,1/1/2003,297.3189697
127,1/1/2003,297.3189697
128,1/1/2003,297.3189697
131,1/1/2003,297.3189697
122,1/1/2003,297.3189697
123,1/1/2003,297.3189697
124,1/1/2003,297.3189697
132,1/1/2003,297.3189697
133,1/1/2003,297.3189697
134,1/1/2003,297.3189697
157,1/1/2003,297.3189697
158,1/1/2003,297.3189697
135,1/1/2003,297.3189697
136,1/1/2003,297.3189697
137,1/1/2003,297.3189697
138,1/1/2003,297.3189697
139,1/1/2003,297.3189697
140,1/1/2003,297.3189697
141,1/1/2003,297.3189697
118,1/1/2003,297.3189697
119,1/1/2003,297.3189697
142,1/1/2003,297.3189697
143,1/1/2003,297.3189697
144,1/1/2003,297.3189697
145,1/1/2003,297.3189697
