WARD_NO,date,mean
188,7/1/2002,154.5828173
189,7/1/2002,150.6000526
190,7/1/2002,164.2152907
191,7/1/2002,162.1995664
193,7/1/2002,163.1728671
184,7/1/2002,172.8856239
192,7/1/2002,172.5827962
194,7/1/2002,168.9574479
195,7/1/2002,162.6261905
196,7/1/2002,163.1996342
1,7/1/2002,163.5450224
52,7/1/2002,152.9701641
129,7/1/2002,182.2137125
197,7/1/2002,163.6222721
177,7/1/2002,143.6605548
26,7/1/2002,158.3887522
25,7/1/2002,153.2287344
86,7/1/2002,183.0480132
198,7/1/2002,177.1670806
24,7/1/2002,161.7951832
59,7/1/2002,166.1995848
113,7/1/2002,173.3809979
50,7/1/2002,167.8862495
57,7/1/2002,162.6731437
58,7/1/2002,160.1729673
79,7/1/2002,167.9493753
80,7/1/2002,164.6983178
88,7/1/2002,159.0589593
112,7/1/2002,163.0426237
114,7/1/2002,186.9477685
115,7/1/2002,165.9897948
103,7/1/2002,168.6914267
127,7/1/2002,152.9756393
128,7/1/2002,179.9262489
131,7/1/2002,182.9195568
158,7/1/2002,173.6666667
161,7/1/2002,161.4
148,7/1/2002,155.6868068
151,7/1/2002,164.9470498
178,7/1/2002,155.9012358
173,7/1/2002,168.0854555
176,7/1/2002,153.1598982
2,10/1/2002,134.7744006
3,10/1/2002,140.8670871
4,10/1/2002,145.6870081
53,10/1/2002,128.3805912
54,10/1/2002,135.8301112
55,10/1/2002,124.7757202
56,10/1/2002,120.1553953
81,10/1/2002,128.8934446
87,10/1/2002,141.7666441
10,10/1/2002,141.0437692
11,10/1/2002,142.1881951
5,10/1/2002,133.8563877
6,10/1/2002,128.7533177
7,10/1/2002,142.6484161
8,10/1/2002,148.3638434
9,10/1/2002,146.1859587
130,10/1/2002,144.30306
159,10/1/2002,143.0330864
40,10/1/2002,142.864107
72,10/1/2002,150.9312943
16,10/1/2002,142.3737882
160,10/1/2002,134.0612212
17,10/1/2002,136.1098362
38,10/1/2002,138.6265353
69,10/1/2002,136.8780304
73,10/1/2002,136.2989439
12,10/1/2002,137.4179628
13,10/1/2002,136.7596985
14,10/1/2002,127.8015866
15,10/1/2002,141.625
39,10/1/2002,135.2931681
41,10/1/2002,142.5073138
70,10/1/2002,129.6329923
71,10/1/2002,125.5477771
102,10/1/2002,135.125
35,10/1/2002,149.3681488
64,10/1/2002,124.8959221
18,10/1/2002,130.6312542
19,10/1/2002,144.5776668
20,10/1/2002,143.1666667
149,10/1/2002,151.9447408
150,10/1/2002,151.7639963
82,10/1/2002,128.2607684
83,10/1/2002,139.5219861
84,10/1/2002,143.7124501
85,10/1/2002,135.1010441
174,10/1/2002,143.1438109
175,10/1/2002,132.9304457
186,10/1/2002,121.0160574
187,10/1/2002,127.2900067
188,10/1/2002,132.9603575
189,10/1/2002,123.2412252
190,10/1/2002,131.8929238
191,10/1/2002,135.7535818
193,10/1/2002,139.1925946
184,10/1/2002,121.1896379
192,10/1/2002,143.4800438
194,10/1/2002,132.4048123
195,10/1/2002,127.1922994
196,10/1/2002,125.9613568
1,10/1/2002,131.8075748
52,10/1/2002,130.4247591
129,10/1/2002,145.0766544
197,10/1/2002,122.6779638
177,10/1/2002,119.8152906
26,10/1/2002,143.9408646
25,10/1/2002,142.8263496
86,10/1/2002,163.9772398
198,10/1/2002,132.4627423
24,10/1/2002,151.4402384
59,10/1/2002,134.1277472
113,10/1/2002,115.8441364
50,10/1/2002,132.989767
57,10/1/2002,122.599181
58,10/1/2002,130.8541948
79,10/1/2002,133.7954334
80,10/1/2002,138.3609114
88,10/1/2002,118.4544276
112,10/1/2002,116.17875
114,10/1/2002,144.9426483
115,10/1/2002,108.6998895
103,10/1/2002,129.8673674
127,10/1/2002,126.252946
128,10/1/2002,141.2282504
131,10/1/2002,138.4516386
158,10/1/2002,119.5
161,10/1/2002,133.125
148,10/1/2002,111.2292324
151,10/1/2002,132.0168933
178,10/1/2002,113.7924176
173,10/1/2002,134.9002298
176,10/1/2002,126.760035
2,1/1/2003,54.42346698
3,1/1/2003,52.39745852
4,1/1/2003,56.21054891
53,1/1/2003,43.81631172
54,1/1/2003,52.99655914
55,1/1/2003,50.32480669
56,1/1/2003,49.51047788
81,1/1/2003,48.67907956
87,1/1/2003,63.45964634
10,1/1/2003,56.01146929
11,1/1/2003,59.47732243
5,1/1/2003,51.10891991
6,1/1/2003,46.44371458
7,1/1/2003,58.73063345
8,1/1/2003,58.40363632
9,1/1/2003,54.71060521
130,1/1/2003,47.81771886
159,1/1/2003,51.03029098
40,1/1/2003,51.36456302
72,1/1/2003,52.68033829
16,1/1/2003,60.47349781
160,1/1/2003,55.70631576
17,1/1/2003,45.68245139
38,1/1/2003,49.49809873
69,1/1/2003,40.46006385
73,1/1/2003,44.37970173
12,1/1/2003,54.88552609
13,1/1/2003,54.10945002
14,1/1/2003,50.27238412
15,1/1/2003,55.33333333
39,1/1/2003,54.98416528
41,1/1/2003,47.89510674
70,1/1/2003,41.39455825
71,1/1/2003,37.66529879
102,1/1/2003,47.41666667
35,1/1/2003,76.18859827
64,1/1/2003,64.48309055
18,1/1/2003,59.10525677
19,1/1/2003,54.22961706
20,1/1/2003,47
149,1/1/2003,77.41330142
150,1/1/2003,69.13374067
82,1/1/2003,45.30609772
83,1/1/2003,54.98328381
84,1/1/2003,75.14987802
85,1/1/2003,46.09625892
174,1/1/2003,55.9292357
175,1/1/2003,42.60098733
186,1/1/2003,53.59657056
187,1/1/2003,48.33534836
188,1/1/2003,53.3753419
189,1/1/2003,37.29939263
190,1/1/2003,41.60750149
191,1/1/2003,44.17119462
193,1/1/2003,44.86977891
184,1/1/2003,46.4643319
192,1/1/2003,49.07450852
194,1/1/2003,49.50015597
195,1/1/2003,45.28414175
196,1/1/2003,42.32067572
1,1/1/2003,50.76292553
52,1/1/2003,51.51475823
129,1/1/2003,49.74856841
197,1/1/2003,43.51297946
177,1/1/2003,42.84599897
26,1/1/2003,65.59516901
25,1/1/2003,62.20433681
86,1/1/2003,86.08789395
198,1/1/2003,53.58222732
24,1/1/2003,86.07783598
59,1/1/2003,49.98061261
113,1/1/2003,65.26254962
50,1/1/2003,52.38124614
57,1/1/2003,65.81236116
58,1/1/2003,62.11979969
79,1/1/2003,54.36003547
80,1/1/2003,64.50918102
88,1/1/2003,44.74961106
112,1/1/2003,50.68637763
114,1/1/2003,84.22456573
115,1/1/2003,49.89497451
103,1/1/2003,45.96426891
127,1/1/2003,43.60916107
128,1/1/2003,51.66573578
131,1/1/2003,58.09748197
158,1/1/2003,57
161,1/1/2003,36.72727273
148,1/1/2003,40.42694136
151,1/1/2003,66.84855467
178,1/1/2003,46.8495847
173,1/1/2003,58.14272468
176,1/1/2003,57.46785935
2,4/1/2003,54.05088243
3,4/1/2003,53.28481362
4,4/1/2003,56.86367881
53,4/1/2003,33.11250156
54,4/1/2003,44.60238134
55,4/1/2003,46.18326374
56,4/1/2003,35.92376714
81,4/1/2003,39.59365647
87,4/1/2003,52.76791516
10,4/1/2003,57.16140215
11,4/1/2003,65.76956557
5,4/1/2003,45.03737677
6,4/1/2003,37.56885153
7,4/1/2003,59.48275952
8,4/1/2003,65.74627841
9,4/1/2003,56.04050222
130,4/1/2003,47.32545118
159,4/1/2003,57.65150807
40,4/1/2003,50.26443593
72,4/1/2003,53.69235077
16,4/1/2003,67.46976211
160,4/1/2003,55.26745638
17,4/1/2003,51.45849416
38,4/1/2003,55.20643044
69,4/1/2003,39.91618469
73,4/1/2003,45.17103059
12,4/1/2003,60.57528635
13,4/1/2003,57.99646674
14,4/1/2003,51.99267954
15,4/1/2003,63.875
39,4/1/2003,58.20650111
41,4/1/2003,46.92018324
70,4/1/2003,39.72694631
71,4/1/2003,33.60112597
102,4/1/2003,43
35,4/1/2003,78.0424694
64,4/1/2003,67.89016293
18,4/1/2003,52.58073578
19,4/1/2003,58.00311238
20,4/1/2003,45.625
149,4/1/2003,78.19712712
150,4/1/2003,59.8815159
82,4/1/2003,36.27525752
83,4/1/2003,47.02035722
84,4/1/2003,71.85796812
85,4/1/2003,38.73098296
174,4/1/2003,40.77016559
175,4/1/2003,27.45204552
186,4/1/2003,47.90994108
187,4/1/2003,38.99961547
188,4/1/2003,39.27103361
189,4/1/2003,29.14572932
190,4/1/2003,38.212558
191,4/1/2003,35.07077441
193,4/1/2003,33.38419418
184,4/1/2003,41.40701034
192,4/1/2003,36.39621229
194,4/1/2003,39.47950606
195,4/1/2003,34.38803815
196,4/1/2003,34.39967676
1,4/1/2003,48.16885061
52,4/1/2003,39.71233152
129,4/1/2003,53.16836613
197,4/1/2003,36.32065046
177,4/1/2003,35.07932932
26,4/1/2003,54.93485682
25,4/1/2003,48.85624266
86,4/1/2003,88.57579484
198,4/1/2003,53.16247912
24,4/1/2003,70.19235311
59,4/1/2003,49.80837155
113,4/1/2003,50.63532268
50,4/1/2003,52.02629374
57,4/1/2003,56.5724557
58,4/1/2003,56.36712515
79,4/1/2003,53.68686037
80,4/1/2003,62.29603098
88,4/1/2003,38.76037452
112,4/1/2003,35.10193583
114,4/1/2003,69.36198758
115,4/1/2003,46.9673764
103,4/1/2003,39.76991778
127,4/1/2003,43.08798287
128,4/1/2003,54.65633088
131,4/1/2003,59.89868414
158,4/1/2003,57.55555556
161,4/1/2003,32
148,4/1/2003,38.95766885
151,4/1/2003,62.62687424
178,4/1/2003,44.38583848
173,4/1/2003,40.84253105
176,4/1/2003,38.52303982
2,7/1/2003,201.809348
3,7/1/2003,217.6214399
4,7/1/2003,209.8213886
53,7/1/2003,208.4591862
54,7/1/2003,213.9325321
55,7/1/2003,197.6901627
56,7/1/2003,192.2116044
81,7/1/2003,209.4712641
87,7/1/2003,195.4475829
10,7/1/2003,204.1199237
11,7/1/2003,217.8006603
5,7/1/2003,209.081586
6,7/1/2003,198.6787016
7,7/1/2003,205.5355436
8,7/1/2003,194.4826005
9,7/1/2003,203.9895911
130,7/1/2003,210.3641711
159,7/1/2003,210.7204238
