STATE_UT,date,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature
PUNJAB,4/1/2015,314.3668447,302.8602947,292.62442
PUNJAB,7/1/2015,310.1699583,302.520314,296.05396
PUNJAB,10/1/2015,303.2275152,292.4922571,283.19043
PUNJAB,1/1/2016,301.8986908,290.0894512,281.45328
PUNJAB,4/1/2016,316.3371984,304.8099995,295.05884
PUNJAB,7/1/2016,310.537544,303.2950861,297.73355
PUNJAB,10/1/2016,304.0398891,293.4129761,283.967
PUNJAB,1/1/2017,302.6106933,290.0127338,279.58972
PUNJAB,4/1/2017,317.6787475,304.3671887,292.7141
PUNJAB,7/1/2017,310.4237809,303.2795086,297.2396
PUNJAB,10/1/2017,303.4228298,292.5471944,283.41064
PUNJAB,1/1/2018,301.9420317,290.2885809,280.79434
PUNJAB,4/1/2018,316.3244821,304.1222228,293.46988
PUNJAB,7/1/2018,309.6623049,302.6029592,296.11728
PUNJAB,10/1/2018,302.6302479,291.498816,282.4431
PUNJAB,1/1/2019,299.2287586,288.2819211,279.61768
PUNJAB,4/1/2019,316.3563042,303.6998304,292.62408
PUNJAB,7/1/2019,311.251043,303.156412,296.155
PUNJAB,10/1/2019,302.145571,291.5030564,283.34082
PUNJAB,1/1/2020,298.2039948,288.5310693,279.54672
PUNJAB,4/1/2020,314.2301147,302.1922515,291.77234
RAJASTHAN,1/1/2000,306.3738267,292.4356632,281.24982
RAJASTHAN,4/1/2000,316.0778282,306.2981698,296.30835
RAJASTHAN,7/1/2000,311.2803084,302.5362387,296.68515
RAJASTHAN,10/1/2000,307.1608747,296.1198009,285.01004
RAJASTHAN,1/1/2001,305.5030601,293.3424997,281.6279
RAJASTHAN,4/1/2001,315.9691262,305.0473956,295.418
RAJASTHAN,7/1/2001,309.3031595,302.2174582,296.66473
RAJASTHAN,10/1/2001,307.8791618,295.8045415,285.3284
RAJASTHAN,1/1/2002,305.9829969,293.1790121,281.62384
RAJASTHAN,4/1/2002,317.262987,306.9502941,296.37082
RAJASTHAN,7/1/2002,311.9389167,303.7643076,297.7087
RAJASTHAN,10/1/2002,307.5889179,296.442675,285.63434
RAJASTHAN,1/1/2003,305.8948487,293.1402947,280.99594
RAJASTHAN,4/1/2003,316.6167809,306.2690583,295.69684
RAJASTHAN,7/1/2003,310.1033376,301.8986638,297.14975
RAJASTHAN,10/1/2003,306.5147286,294.8876851,284.6023
RAJASTHAN,1/1/2004,307.1309988,294.2512736,282.5747
RAJASTHAN,4/1/2004,316.322976,306.3785394,295.90952
RAJASTHAN,7/1/2004,310.9625025,303.2082267,297.12573
RAJASTHAN,10/1/2004,305.1190922,295.0834525,285.2558
RAJASTHAN,1/1/2005,303.7330084,292.7258145,282.42062
RAJASTHAN,4/1/2005,315.6378516,305.4844837,294.6048
RAJASTHAN,7/1/2005,311.1034581,302.7658252,296.90588
RAJASTHAN,10/1/2005,304.9768696,294.755118,284.08475
RAJASTHAN,1/1/2006,306.7435613,294.4749484,283.46445
RAJASTHAN,4/1/2006,315.9731383,306.0442274,296.25745
RAJASTHAN,7/1/2006,310.2660156,302.3089119,296.80087
RAJASTHAN,10/1/2006,305.7603263,295.534215,285.16278
RAJASTHAN,1/1/2007,305.8758625,293.19467,282.84116
RAJASTHAN,4/1/2007,316.3370092,306.4544291,296.226
RAJASTHAN,7/1/2007,309.6727089,302.5216381,297.14102
RAJASTHAN,10/1/2007,305.9534992,295.1216169,284.92075
RAJASTHAN,1/1/2008,306.2422305,292.7835424,281.34103
RAJASTHAN,4/1/2008,314.298715,304.3712781,295.02573
RAJASTHAN,7/1/2008,309.4674975,302.2008586,296.7923
RAJASTHAN,10/1/2008,307.6003951,296.2491718,285.76685
RAJASTHAN,1/1/2009,305.3233297,294.5109632,284.482
RAJASTHAN,4/1/2009,316.5525113,306.4119935,295.85037
RAJASTHAN,7/1/2009,312.9255643,303.5717763,297.5197
RAJASTHAN,10/1/2009,306.8734006,295.6339529,285.29123
RAJASTHAN,1/1/2010,307.2357572,294.7571963,283.79303
RAJASTHAN,4/1/2010,318.2144047,307.9720939,296.77335
RAJASTHAN,7/1/2010,309.8708014,302.1246693,296.744
RAJASTHAN,10/1/2010,304.4171805,294.8599264,285.22678
RAJASTHAN,1/1/2011,304.8031064,292.8897613,282.57318
RAJASTHAN,4/1/2011,316.5079241,305.6938221,295.88077
RAJASTHAN,7/1/2011,308.6888993,301.9682812,297.0113
RAJASTHAN,10/1/2011,306.2334359,295.5666694,285.10803
RAJASTHAN,1/1/2012,304.9455483,292.1224075,280.28207
RAJASTHAN,4/1/2012,315.3749125,305.8941102,296.2552
RAJASTHAN,7/1/2012,310.8442586,302.2761379,296.79626
RAJASTHAN,10/1/2012,305.2901833,294.5128105,284.0747
RAJASTHAN,1/1/2013,304.1892531,292.6872235,281.6654
RAJASTHAN,4/1/2013,315.9428292,305.5878057,295.3195
RAJASTHAN,7/1/2013,309.5213748,301.9533279,297.32812
RAJASTHAN,10/1/2013,304.612686,294.2643041,284.5156
RAJASTHAN,1/1/2014,302.973357,291.8392489,281.24686
RAJASTHAN,4/1/2014,316.9358698,305.8194421,295.86267
RAJASTHAN,7/1/2014,310.9049467,302.8936972,297.46762
RAJASTHAN,10/1/2014,306.6706883,295.2987783,285.56027
RAJASTHAN,1/1/2015,305.7315776,293.0026123,282.63013
RAJASTHAN,4/1/2015,316.5214251,305.7987594,295.72513
RAJASTHAN,7/1/2015,310.5406652,302.7832676,296.72925
RAJASTHAN,10/1/2015,306.9294338,295.6834165,284.54883
RAJASTHAN,1/1/2016,306.6777328,294.2469321,284.03113
RAJASTHAN,4/1/2016,317.9357959,307.024343,297.61716
RAJASTHAN,7/1/2016,309.4860443,302.3721718,297.67245
RAJASTHAN,10/1/2016,305.9358341,295.6284774,285.84534
RAJASTHAN,1/1/2017,307.3359944,293.554651,281.85968
RAJASTHAN,4/1/2017,317.1565637,306.4217332,295.45764
RAJASTHAN,7/1/2017,310.1810229,302.5934928,297.62384
RAJASTHAN,10/1/2017,306.4256936,295.3312691,285.03696
RAJASTHAN,1/1/2018,307.4687478,294.5868419,284.03638
RAJASTHAN,4/1/2018,317.3401805,306.8926114,296.99728
RAJASTHAN,7/1/2018,310.3539896,302.2650739,297.28204
RAJASTHAN,10/1/2018,306.1798076,295.0323912,284.66895
RAJASTHAN,1/1/2019,306.0486638,292.1842588,281.51746
RAJASTHAN,4/1/2019,317.488834,306.5852829,295.49832
RAJASTHAN,7/1/2019,310.2296336,302.8187027,297.5557
RAJASTHAN,10/1/2019,304.6850777,294.4096258,285.14944
RAJASTHAN,1/1/2020,304.0203241,292.1864515,282.06497
RAJASTHAN,4/1/2020,316.0127058,305.675409,295.4636
SIKKIM,1/1/2000,280.4389101,271.599076,263.7793
SIKKIM,4/1/2000,288.2116322,282.1166604,274.93628
SIKKIM,7/1/2000,289.602634,284.5254309,279.4231
SIKKIM,10/1/2000,285.1836473,277.2159492,269.1306
SIKKIM,1/1/2001,282.5074299,273.9531326,266.11304
SIKKIM,4/1/2001,288.5128425,281.9658698,275.17975
SIKKIM,7/1/2001,290.0466162,285.0273079,280.1709
SIKKIM,10/1/2001,284.5049521,276.9920379,268.5969
SIKKIM,1/1/2002,281.1352875,273.4577261,265.27716
SIKKIM,4/1/2002,288.8520049,281.8974201,274.6414
SIKKIM,7/1/2002,289.939291,284.7337834,279.95157
SIKKIM,10/1/2002,284.9864228,276.8064812,269.74677
SIKKIM,1/1/2003,281.076965,272.949311,264.70596
SIKKIM,4/1/2003,288.0939213,281.824998,275.55447
SIKKIM,7/1/2003,290.7605755,285.2135043,280.92676
SIKKIM,10/1/2003,284.4409213,277.0395509,267.994
SIKKIM,1/1/2004,282.1536369,273.8460197,265.21576
SIKKIM,4/1/2004,288.3823874,282.1974775,275.7071
SIKKIM,7/1/2004,290.0490976,284.8740824,280.58295
SIKKIM,10/1/2004,284.1629371,276.3067508,267.88245
SIKKIM,1/1/2005,281.5112254,273.8563149,265.9778
SIKKIM,4/1/2005,288.6185821,281.6620582,274.83493
SIKKIM,7/1/2005,290.6708381,285.1895677,280.63037
SIKKIM,10/1/2005,284.7298442,276.9717408,269.12982
SIKKIM,1/1/2006,283.8702389,275.5763392,267.21674
SIKKIM,4/1/2006,288.8187335,281.8710111,275.65125
SIKKIM,7/1/2006,291.0330669,285.027295,279.99277
SIKKIM,10/1/2006,284.4502701,276.7346457,268.81583
SIKKIM,1/1/2007,282.8785165,273.5806595,264.24283
SIKKIM,4/1/2007,289.1699467,282.4168559,275.2923
SIKKIM,7/1/2007,290.8635461,285.0426606,280.3815
SIKKIM,10/1/2007,285.1030269,277.5100033,269.99988
SIKKIM,1/1/2008,282.4410917,273.2917402,264.2951
SIKKIM,4/1/2008,288.6279627,282.3142178,276.21008
SIKKIM,7/1/2008,290.074564,284.9623115,280.3681
SIKKIM,10/1/2008,285.885016,277.4021911,269.55072
SIKKIM,1/1/2009,283.3586591,275.0739712,266.79196
SIKKIM,4/1/2009,289.2500535,282.4208491,274.9931
SIKKIM,7/1/2009,290.7106588,285.3519355,280.4499
SIKKIM,10/1/2009,284.8304385,277.3647631,270.21964
SIKKIM,1/1/2010,283.3835279,274.9401476,266.94296
SIKKIM,4/1/2010,289.3090043,283.1666239,277.61823
SIKKIM,7/1/2010,290.4043899,285.2656542,280.3982
SIKKIM,10/1/2010,285.3754805,277.6284899,270.04434
SIKKIM,1/1/2011,281.7512447,273.5721712,264.9354
SIKKIM,4/1/2011,288.4092843,281.8753617,275.61893
SIKKIM,7/1/2011,290.2043596,284.8402493,279.9989
SIKKIM,10/1/2011,286.1787943,276.9688467,269.06647
SIKKIM,1/1/2012,281.1409245,272.6644125,262.02628
SIKKIM,4/1/2012,289.1635088,282.0711543,275.35785
SIKKIM,7/1/2012,290.5028096,285.1307179,280.3484
SIKKIM,10/1/2012,285.1081569,276.4946553,267.6215
SIKKIM,1/1/2013,282.6452204,273.9633399,265.80032
SIKKIM,4/1/2013,290.0107997,282.4585732,276.33206
SIKKIM,7/1/2013,290.1867713,285.1147061,280.94513
SIKKIM,10/1/2013,284.8252963,276.9246226,267.67056
SIKKIM,1/1/2014,281.837235,273.7063346,263.9814
SIKKIM,4/1/2014,288.7989101,282.2087446,275.86978
SIKKIM,7/1/2014,290.7733046,285.2128716,280.20392
SIKKIM,10/1/2014,285.3942471,277.0476984,268.30084
SIKKIM,1/1/2015,282.3907743,273.5013556,265.37488
SIKKIM,4/1/2015,288.0910077,281.9396079,275.9982
SIKKIM,7/1/2015,290.206386,285.0842976,279.53705
SIKKIM,10/1/2015,284.4347517,276.640014,268.7952
SIKKIM,1/1/2016,282.7227831,274.2276095,266.49466
SIKKIM,4/1/2016,288.7795526,282.5652717,275.9673
SIKKIM,7/1/2016,290.4939803,285.2019766,281.17355
SIKKIM,10/1/2016,286.6902853,278.0473233,269.54346
SIKKIM,1/1/2017,283.9031472,273.9048472,264.89465
SIKKIM,4/1/2017,289.2239148,282.4583576,275.54572
SIKKIM,7/1/2017,290.9354087,285.6364363,281.92114
SIKKIM,10/1/2017,285.9743762,277.9674211,268.65692
SIKKIM,1/1/2018,282.9799125,274.5520324,266.7048
SIKKIM,4/1/2018,288.454242,282.107099,275.8849
SIKKIM,7/1/2018,290.8183343,285.4983737,281.65775
SIKKIM,10/1/2018,283.8069641,275.839387,265.85895
SIKKIM,1/1/2019,281.2478771,272.6804645,263.51944
SIKKIM,4/1/2019,289.2128936,282.3371759,275.52417
SIKKIM,7/1/2019,291.8516317,285.549151,280.94916
SIKKIM,10/1/2019,284.8067767,277.061986,269.11383
SIKKIM,1/1/2020,283.008532,273.2024201,265.49753
SIKKIM,4/1/2020,287.8869322,281.4931075,274.84607
TAMIL NADU,1/1/2000,306.6860329,298.7982898,290.57413
TAMIL NADU,4/1/2000,310.2528823,302.1223354,296.2775
TAMIL NADU,7/1/2000,307.7812877,300.3345343,295.61438
TAMIL NADU,10/1/2000,304.7252461,298.0213168,290.8634
TAMIL NADU,1/1/2001,307.810843,299.3802636,291.87527
TAMIL NADU,4/1/2001,310.3617615,302.0184403,296.29794
TAMIL NADU,7/1/2001,308.240066,300.8587887,295.74606
TAMIL NADU,10/1/2001,304.5408454,298.0864317,292.55743
TAMIL NADU,1/1/2002,306.9185634,298.8323049,290.795
TAMIL NADU,4/1/2002,310.5338804,302.5133828,296.55
TAMIL NADU,7/1/2002,308.7602274,301.471953,296.2764
TAMIL NADU,10/1/2002,305.1969432,298.1386198,291.8727
TAMIL NADU,1/1/2003,307.2429586,299.3390702,292.13928
TAMIL NADU,4/1/2003,311.6444186,302.9655479,296.54974
TAMIL NADU,7/1/2003,308.5438946,301.150203,296.16745
TAMIL NADU,10/1/2003,305.10932,298.1458297,292.2141
TAMIL NADU,1/1/2004,307.9602533,299.35571,291.03964
TAMIL NADU,4/1/2004,309.9649493,301.8206422,295.96115
TAMIL NADU,7/1/2004,308.3474964,300.8399671,295.94724
TAMIL NADU,10/1/2004,304.3075918,297.8374727,292.0549
TAMIL NADU,1/1/2005,307.9560382,299.5294982,291.46735
TAMIL NADU,4/1/2005,310.5390882,302.3116554,296.54062
TAMIL NADU,7/1/2005,308.3597682,301.185243,296.06894
TAMIL NADU,10/1/2005,305.060743,297.9560513,292.11435
TAMIL NADU,1/1/2006,307.3171274,298.8244142,291.16977
TAMIL NADU,4/1/2006,310.6407829,302.3416073,296.31772
TAMIL NADU,7/1/2006,308.2586785,301.1590277,296.15845
TAMIL NADU,10/1/2006,304.4662296,298.0787889,292.73904
TAMIL NADU,1/1/2007,307.2119963,299.0735163,291.65057
TAMIL NADU,4/1/2007,310.9011319,302.2924514,296.40192
TAMIL NADU,7/1/2007,307.4990496,300.6612121,296.02924
TAMIL NADU,10/1/2007,305.5165192,298.3117949,291.52316
TAMIL NADU,1/1/2008,306.5405144,298.6788905,291.21323
TAMIL NADU,4/1/2008,310.531541,302.3458939,296.6358
TAMIL NADU,7/1/2008,308.324865,300.9253489,295.88962
TAMIL NADU,10/1/2008,305.5863228,298.3572098,291.53616
TAMIL NADU,1/1/2009,307.9964523,298.9762241,291.2701
TAMIL NADU,4/1/2009,311.226029,302.9034057,296.53552
TAMIL NADU,7/1/2009,308.7349958,301.3784538,296.3468
TAMIL NADU,10/1/2009,305.214109,298.9294381,293.72668
TAMIL NADU,1/1/2010,307.705292,299.5996806,291.73862
TAMIL NADU,4/1/2010,311.7463325,303.1395465,297.01566
TAMIL NADU,7/1/2010,307.8345914,300.6786228,296.23648
TAMIL NADU,10/1/2010,305.0688545,298.4110464,293.4113
TAMIL NADU,1/1/2011,306.8609519,298.9112976,290.83847
TAMIL NADU,4/1/2011,310.4293902,302.4702938,296.7936
TAMIL NADU,7/1/2011,308.3408864,301.1239625,296.3551
TAMIL NADU,10/1/2011,305.450518,298.2980843,292.10815
TAMIL NADU,1/1/2012,307.7639883,299.2843754,291.23212
TAMIL NADU,4/1/2012,311.5085239,303.0817208,297.00168
TAMIL NADU,7/1/2012,309.392279,301.676854,296.54276
TAMIL NADU,10/1/2012,306.7797869,298.9684388,292.88412
TAMIL NADU,1/1/2013,307.9129891,299.6025026,292.17722
TAMIL NADU,4/1/2013,311.0802801,303.0253804,297.19684
TAMIL NADU,7/1/2013,308.2718939,300.840792,296.0537
TAMIL NADU,10/1/2013,306.5969985,299.0074922,293.45334
TAMIL NADU,1/1/2014,307.5827925,299.3230435,292.28278
TAMIL NADU,4/1/2014,312.1960014,303.6016978,297.23773
TAMIL NADU,7/1/2014,309.2798486,301.7891307,296.97168
TAMIL NADU,10/1/2014,305.8023281,298.6334321,293.50037
TAMIL NADU,1/1/2015,306.6735955,299.1944715,292.31683
TAMIL NADU,4/1/2015,310.1962487,302.1411013,296.48117
TAMIL NADU,7/1/2015,309.3518139,301.9749227,296.57495
TAMIL NADU,10/1/2015,305.2665927,298.9472347,294.01785
TAMIL NADU,1/1/2016,307.8117805,299.9695543,293.09457
TAMIL NADU,4/1/2016,311.1825819,303.1693754,297.43402
TAMIL NADU,7/1/2016,308.3292558,301.6320557,296.76843
TAMIL NADU,10/1/2016,307.0011262,299.6252225,293.2518
TAMIL NADU,1/1/2017,307.4327875,299.4201565,292.3448
TAMIL NADU,4/1/2017,311.1590497,303.3720671,297.59686
TAMIL NADU,7/1/2017,308.1818393,301.3997613,296.75378
TAMIL NADU,10/1/2017,305.6391035,299.0330497,294.0493
TAMIL NADU,1/1/2018,307.0606224,299.1193788,291.42355
TAMIL NADU,4/1/2018,310.1855516,302.6131393,297.22446
TAMIL NADU,7/1/2018,308.3284334,301.426891,296.43506
TAMIL NADU,10/1/2018,305.5902513,299.0213356,293.47012
TAMIL NADU,1/1/2019,307.8769573,299.9097284,292.9104
TAMIL NADU,4/1/2019,311.6118174,303.9509711,298.0437
TAMIL NADU,7/1/2019,309.0039046,301.4639989,296.60004
TAMIL NADU,10/1/2019,305.071699,299.0519334,294.62244
TAMIL NADU,1/1/2020,307.0472252,299.8657298,293.29163
TAMIL NADU,4/1/2020,310.7994822,303.1545927,297.33612
TRIPURA,1/1/2000,302.1917134,293.5174427,284.96786
TRIPURA,4/1/2000,308.1046853,300.4157686,294.17175
TRIPURA,7/1/2000,306.7599043,300.7448216,296.80026
TRIPURA,10/1/2000,303.4190519,295.8521423,288.5238
TRIPURA,1/1/2001,303.8664523,294.0315419,284.1074
TRIPURA,4/1/2001,307.8048146,300.4268444,294.8242
TRIPURA,7/1/2001,307.4012873,301.2639746,297.44867
TRIPURA,10/1/2001,303.3700681,296.0325123,289.23663
TRIPURA,1/1/2002,304.5657671,294.8093781,284.80075
TRIPURA,4/1/2002,307.1534741,300.0639696,293.99677
TRIPURA,7/1/2002,307.1021452,300.8500563,297.42352
TRIPURA,10/1/2002,304.0131623,296.2702936,288.18527
TRIPURA,1/1/2003,303.6026999,293.8696475,284.17746
TRIPURA,4/1/2003,308.5790323,300.6336264,294.3123
TRIPURA,7/1/2003,307.1828734,301.4453024,298.02808
TRIPURA,10/1/2003,303.8188603,296.3095031,288.67953
TRIPURA,1/1/2004,304.492433,294.7259503,284.4567
TRIPURA,4/1/2004,307.5579016,300.5944113,294.61597
TRIPURA,7/1/2004,306.4278919,300.6703322,297.0465
TRIPURA,10/1/2004,303.8263318,296.0673461,287.9075
TRIPURA,1/1/2005,304.2221329,295.1695683,286.24588
TRIPURA,4/1/2005,307.7963719,300.9583259,294.884
TRIPURA,7/1/2005,307.5976562,301.1139704,297.42337
TRIPURA,10/1/2005,304.0675219,296.4982289,289.264
TRIPURA,1/1/2006,306.2753077,296.181116,286.74188
TRIPURA,4/1/2006,309.314006,301.0386985,295.08597
TRIPURA,7/1/2006,307.8207608,301.2681996,297.50903
TRIPURA,10/1/2006,304.3593432,296.3412398,288.14334
TRIPURA,1/1/2007,304.4304263,293.7271317,284.3659
TRIPURA,4/1/2007,308.5551195,300.8900793,294.0098
TRIPURA,7/1/2007,307.6949058,301.0476402,297.3449
TRIPURA,10/1/2007,303.7111623,296.1552753,288.2976
TRIPURA,1/1/2008,304.0194723,294.3262403,285.1833
TRIPURA,4/1/2008,309.2882664,301.2350167,294.50223
TRIPURA,7/1/2008,307.4482887,301.0293041,297.76968
TRIPURA,10/1/2008,304.4902308,296.4046335,288.34656
TRIPURA,1/1/2009,305.0293552,295.5910615,285.4585
TRIPURA,4/1/2009,309.1884948,301.6765808,294.85056
TRIPURA,7/1/2009,307.9060961,301.4581707,297.5823
TRIPURA,10/1/2009,304.9846642,296.3184221,287.8954
TRIPURA,1/1/2010,304.8314983,295.1030167,285.39017
TRIPURA,4/1/2010,308.3073194,301.3464767,295.70236
TRIPURA,7/1/2010,307.4795459,301.6641153,298.2719
TRIPURA,10/1/2010,305.3182306,296.8889172,288.15402
TRIPURA,1/1/2011,303.8747162,294.3511691,284.18826
TRIPURA,4/1/2011,307.9891873,300.6617734,295.0026
TRIPURA,7/1/2011,307.9171728,301.2172579,297.5287
TRIPURA,10/1/2011,304.7090901,296.0937903,288.3661
TRIPURA,1/1/2012,304.7827353,294.5588456,284.34763
TRIPURA,4/1/2012,308.0779127,300.9863386,293.6102
TRIPURA,7/1/2012,307.733783,301.4980813,297.85278
TRIPURA,10/1/2012,303.9725691,295.3110342,286.404
TRIPURA,1/1/2013,305.2005839,294.5016604,283.316
TRIPURA,4/1/2013,308.7391529,301.0829539,294.72006
TRIPURA,7/1/2013,307.4266409,301.4010819,297.56
TRIPURA,10/1/2013,304.5917639,295.7771707,287.46448
TRIPURA,1/1/2014,304.6853489,293.9413649,284.37067
TRIPURA,4/1/2014,309.6552252,301.6667227,294.6566
TRIPURA,7/1/2014,307.824515,301.5780869,297.83334
TRIPURA,10/1/2014,305.1323787,296.1123313,287.74265
TRIPURA,1/1/2015,305.3258813,294.8615033,284.78564
TRIPURA,4/1/2015,308.3314025,300.6829249,294.88815
TRIPURA,7/1/2015,307.8359685,301.2656136,297.2527
TRIPURA,10/1/2015,304.2869374,296.1003864,288.13068
TRIPURA,1/1/2016,304.4137532,295.1232109,285.6529
TRIPURA,4/1/2016,308.8257418,301.4549885,294.0914
TRIPURA,7/1/2016,307.8253547,301.6123955,297.6248
TRIPURA,10/1/2016,305.6151111,296.7380719,289.14032
TRIPURA,1/1/2017,304.5627635,294.5110371,284.69144
TRIPURA,4/1/2017,308.5198742,300.9566229,294.94214
TRIPURA,7/1/2017,308.2873196,301.4455762,297.86328
TRIPURA,10/1/2017,305.3148532,296.7300555,288.32318
TRIPURA,1/1/2018,304.3124691,294.6054085,285.85092
TRIPURA,4/1/2018,308.311694,300.2610082,294.6952
TRIPURA,7/1/2018,309.2640345,302.0086733,298.072
TRIPURA,10/1/2018,304.9288721,295.8063746,287.85388
TRIPURA,1/1/2019,306.076964,295.2070157,285.48233
TRIPURA,4/1/2019,310.2828791,301.9502389,294.83658
TRIPURA,7/1/2019,308.9922747,301.8951339,297.45554
TRIPURA,10/1/2019,305.0210327,296.2516489,289.45255
TRIPURA,1/1/2020,304.8967891,294.049784,284.8818
TRIPURA,4/1/2020,309.058773,300.8152896,294.45474
UTTAR PRADESH,1/1/2000,301.7036288,289.2498044,279.5557
UTTAR PRADESH,4/1/2000,311.5352915,302.1825706,293.00388
UTTAR PRADESH,7/1/2000,307.4571693,300.3794997,295.18762
UTTAR PRADESH,10/1/2000,303.1080675,292.5974625,283.07822
UTTAR PRADESH,1/1/2001,302.3353986,289.7894236,278.50467
UTTAR PRADESH,4/1/2001,312.0284659,301.489599,292.48422
UTTAR PRADESH,7/1/2001,307.1872799,301.012782,296.00793
UTTAR PRADESH,10/1/2001,303.4146722,292.3571496,283.17816
UTTAR PRADESH,1/1/2002,301.529548,290.2587646,279.40417
UTTAR PRADESH,4/1/2002,312.9971399,302.8148515,293.0018
UTTAR PRADESH,7/1/2002,308.1499591,301.2629879,295.71954
UTTAR PRADESH,10/1/2002,302.5135185,292.3076962,283.01154
UTTAR PRADESH,1/1/2003,301.172826,289.0978042,278.9694
UTTAR PRADESH,4/1/2003,313.8931616,302.7934627,292.67975
UTTAR PRADESH,7/1/2003,306.6852204,300.4261027,295.83585
UTTAR PRADESH,10/1/2003,302.476841,291.8198146,282.23563
UTTAR PRADESH,1/1/2004,302.6963082,290.657407,280.06973
UTTAR PRADESH,4/1/2004,313.0295591,302.5419576,291.832
UTTAR PRADESH,7/1/2004,308.3575159,301.0932154,296.04654
UTTAR PRADESH,10/1/2004,302.1605163,292.0213952,282.53568
UTTAR PRADESH,1/1/2005,301.2420975,290.7844525,281.3363
UTTAR PRADESH,4/1/2005,313.7861928,303.1059147,292.57013
UTTAR PRADESH,7/1/2005,307.6315746,300.9085982,295.9162
UTTAR PRADESH,10/1/2005,301.5248719,291.9137078,282.41623
UTTAR PRADESH,1/1/2006,303.8635558,291.7043105,281.02322
UTTAR PRADESH,4/1/2006,312.1930438,302.3729073,293.35168
UTTAR PRADESH,7/1/2006,307.9210824,301.1053332,295.75598
UTTAR PRADESH,10/1/2006,303.1406727,292.9239579,282.67285
UTTAR PRADESH,1/1/2007,303.0587811,290.0215386,280.4769
UTTAR PRADESH,4/1/2007,313.5336997,302.9844928,293.6448
UTTAR PRADESH,7/1/2007,307.5494181,300.991871,295.5576
UTTAR PRADESH,10/1/2007,302.1834967,292.1953096,282.77518
UTTAR PRADESH,1/1/2008,302.3028459,290.2152031,279.23706
UTTAR PRADESH,4/1/2008,312.286492,301.3931347,292.69318
UTTAR PRADESH,7/1/2008,307.0029381,300.4720856,295.7027
UTTAR PRADESH,10/1/2008,302.999167,292.9792078,283.5258
UTTAR PRADESH,1/1/2009,302.3333938,291.3817612,281.1124
UTTAR PRADESH,4/1/2009,314.1401615,303.2432153,292.99658
UTTAR PRADESH,7/1/2009,308.3497816,301.4589611,296.49725
UTTAR PRADESH,10/1/2009,302.4158666,291.954109,281.79852
UTTAR PRADESH,1/1/2010,303.482819,290.9294716,281.2433
UTTAR PRADESH,4/1/2010,314.338141,304.2799369,293.91455
UTTAR PRADESH,7/1/2010,307.1826062,300.774186,295.89185
UTTAR PRADESH,10/1/2010,302.0958631,292.6879893,282.35123
UTTAR PRADESH,1/1/2011,301.3129638,289.8283799,279.6775
UTTAR PRADESH,4/1/2011,311.985175,301.8557219,292.2313
UTTAR PRADESH,7/1/2011,306.8758773,300.6755027,296.06265
UTTAR PRADESH,10/1/2011,302.7344625,292.474933,282.3978
UTTAR PRADESH,1/1/2012,301.4973362,289.5864091,278.79272
UTTAR PRADESH,4/1/2012,313.9377083,303.8092227,293.64197
UTTAR PRADESH,7/1/2012,308.4610765,300.7742624,295.88104
UTTAR PRADESH,10/1/2012,302.3516977,291.5377967,281.3669
UTTAR PRADESH,1/1/2013,300.6566807,289.5069604,279.4739
UTTAR PRADESH,4/1/2013,312.5497865,302.3201949,292.40363
UTTAR PRADESH,7/1/2013,306.6994686,300.8086712,296.21277
UTTAR PRADESH,10/1/2013,301.4279542,291.8308339,282.45966
UTTAR PRADESH,1/1/2014,299.486101,289.0954198,279.6201
UTTAR PRADESH,4/1/2014,314.0084397,302.8488164,293.00522
UTTAR PRADESH,7/1/2014,308.8250087,301.3837575,296.1359
UTTAR PRADESH,10/1/2014,302.9423223,291.7576086,282.6324
UTTAR PRADESH,1/1/2015,301.0697408,289.820322,280.19772
UTTAR PRADESH,4/1/2015,313.3634473,302.4735852,292.53018
UTTAR PRADESH,7/1/2015,308.4659285,301.5282007,295.76392
UTTAR PRADESH,10/1/2015,303.9588963,293.1644518,283.3946
UTTAR PRADESH,1/1/2016,303.0223907,291.3626287,281.22565
UTTAR PRADESH,4/1/2016,313.1021733,303.470201,294.53027
UTTAR PRADESH,7/1/2016,307.3945542,301.0656292,296.49542
UTTAR PRADESH,10/1/2016,302.9788582,292.8320024,283.83084
UTTAR PRADESH,1/1/2017,303.7605829,290.6644953,279.71002
UTTAR PRADESH,4/1/2017,313.6134242,303.2147595,293.3463
UTTAR PRADESH,7/1/2017,307.7743383,301.2542877,296.56097
UTTAR PRADESH,10/1/2017,302.9637269,292.7663274,283.12112
UTTAR PRADESH,1/1/2018,302.9111554,290.7081948,280.94525
UTTAR PRADESH,4/1/2018,312.9613326,303.057031,293.6168
UTTAR PRADESH,7/1/2018,307.8959129,301.011798,296.0765
UTTAR PRADESH,10/1/2018,302.437359,291.9503516,282.2295
UTTAR PRADESH,1/1/2019,302.1972212,289.5711706,279.56274
UTTAR PRADESH,4/1/2019,314.4935046,303.4587903,293.2185
UTTAR PRADESH,7/1/2019,308.4324292,301.2229319,296.1115
UTTAR PRADESH,10/1/2019,301.6286145,291.7974265,283.06027
UTTAR PRADESH,1/1/2020,299.5437445,289.2048004,280.117
UTTAR PRADESH,4/1/2020,311.5894106,301.1777256,291.55997
WEST BENGAL,1/1/2000,302.8534519,295.5416235,288.04953
