Ward_No,date,mean
49,8/19/2018,-1.390447448
50,8/19/2018,-1.199461227
52,8/19/2018,-1.312818841
51,8/19/2018,-1.233344725
54,8/19/2018,-1.476806566
53,8/19/2018,-1.295770755
55,8/19/2018,-1.646202014
37,8/19/2018,-1.006594516
40,8/19/2018,-0.945309715
38,8/19/2018,-0.912993459
39,8/19/2018,-0.859792318
41,8/19/2018,-0.878601967
42,8/19/2018,-1.083678267
43,8/19/2018,-0.968448936
45,8/19/2018,-0.858943231
46,8/19/2018,-1.007047998
44,8/19/2018,-0.932434862
11,8/19/2018,-0.999673251
12,8/19/2018,-0.730696041
13,8/19/2018,-1.038376909
14,8/19/2018,-0.596639752
1,8/19/2018,-0.621772791
2,8/19/2018,-0.800368119
3,8/19/2018,-0.592443996
4,8/19/2018,-0.656437992
5,8/19/2018,-0.802669395
6,8/19/2018,-0.90290719
7,8/19/2018,-1.063949145
9,8/19/2018,-1.065769315
10,8/19/2018,-1.047533365
8,8/19/2018,-0.925758633
29,8/20/2018,-1.127794866
28,8/20/2018,-1.206535455
27,8/20/2018,-1.290489102
26,8/20/2018,-1.307956486
25,8/20/2018,-1.369870775
24,8/20/2018,-1.403707814
30,8/20/2018,-1.325080467
31,8/20/2018,-0.997811358
32,8/20/2018,-1.101543185
77,8/20/2018,-1.740036652
76,8/20/2018,-2.009780657
74,8/20/2018,-1.997781382
72,8/20/2018,-1.918036159
68,8/20/2018,-1.396179275
67,8/20/2018,-1.375254624
69,8/20/2018,-1.426816818
70,8/20/2018,-1.50824663
71,8/20/2018,-1.659639949
73,8/20/2018,-2.069208622
75,8/20/2018,-1.917788859
34,8/20/2018,-1.595894477
36,8/20/2018,-1.390419567
33,8/20/2018,-1.334794825
35,8/20/2018,-1.469182056
15,8/20/2018,-1.408214199
16,8/20/2018,-1.384517417
17,8/20/2018,-1.3680646
18,8/20/2018,-1.371246784
19,8/20/2018,-1.371164585
20,8/20/2018,-1.408371762
21,8/20/2018,-1.409687737
22,8/20/2018,-1.409743718
23,8/20/2018,-1.36297361
66,8/20/2018,-1.356927751
63,8/20/2018,-1.348982692
59,8/20/2018,-1.429378953
56,8/20/2018,-2.06690963
58,8/20/2018,-1.521281298
57,8/20/2018,-1.927641113
60,8/20/2018,-1.353903375
62,8/20/2018,-1.348982692
61,8/20/2018,-1.348982692
65,8/20/2018,-1.349113426
64,8/20/2018,-1.348982692
48,8/20/2018,-1.848254429
47,8/20/2018,-1.588681673
49,8/20/2018,-2.021163889
50,8/20/2018,-1.526658722
52,8/20/2018,-1.439604766
51,8/20/2018,-1.566417788
54,8/20/2018,-2.065852659
53,8/20/2018,-2.014724757
55,8/20/2018,-2.067956507
37,8/20/2018,-1.392078077
40,8/20/2018,-1.391671824
38,8/20/2018,-1.421945284
39,8/20/2018,-1.400442225
